pk,cc,sentence,syntax,fd1,fd2,fd3,verb,augmented,dep,silver_cc,gold_cc
1104.0,"[{'text': 'Amanda', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'package', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 6, 'fd_relation': 'PTH'}, {'text': 'Philadelphia', 'q_value': 'EXIST', 'index': 6, 'dep': 'nmod', 'fd_subsequent': 10, 'fd_relation': 'PTH-complex'}, {'text': 'house', 'q_value': 'EXIST', 'index': 10, 'dep': 'nmod', 'fd_subsequent': -1, 'fd_relation': 'None'}]",Amanda trucked the package from Philadelphia to her mother's house,Sbj V Obj PathP,Volitional,Motion,none,truck,0,"[{'text': 'Amanda', 'dep': 'nsubj'}, {'text': 'trucked', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'package', 'dep': 'dobj'}, {'text': 'from', 'dep': 'case'}, {'text': 'Philadelphia', 'dep': 'nmod'}, {'text': 'to', 'dep': 'case'}, {'text': 'her', 'dep': 'nmod:poss'}, {'text': 'mother', 'dep': 'nmod:poss'}, {'text': ""'s"", 'dep': 'case'}, {'text': 'house', 'dep': 'nmod'}]",Amanda package Philadelphia house,Amanda package Philadelphia house
1105.0,"[{'text': 'Amanda', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'package', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 10, 'fd_relation': 'PTH'}, {'text': 'Philadelphia', 'q_value': 'EXIST', 'index': 10, 'dep': 'nmod', 'fd_subsequent': 8, 'fd_relation': 'PTH-complex'}, {'text': 'house', 'q_value': 'EXIST', 'index': 8, 'dep': 'nmod', 'fd_subsequent': -1, 'fd_relation': 'None'}]",Amanda trucked the package to her mother's house from Philadelphia,Sbj V Obj PathP,Volitional,Motion,none,truck,0,"[{'text': 'Amanda', 'dep': 'nsubj'}, {'text': 'trucked', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'package', 'dep': 'dobj'}, {'text': 'to', 'dep': 'case'}, {'text': 'her', 'dep': 'nmod:poss'}, {'text': 'mother', 'dep': 'nmod:poss'}, {'text': ""'s"", 'dep': 'case'}, {'text': 'house', 'dep': 'nmod'}, {'text': 'from', 'dep': 'case'}, {'text': 'Philadelphia', 'dep': 'nmod'}]",Amanda package house Philadelphia,Amanda package Philadelphia house
1106.0,"[{'text': 'He', 'q_value': 'VOL::MOT', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'boat', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'lake', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",He rowed the boat across the lake,Sbj V Obj PathP,Manipulate,Motion,none,row,0,"[{'text': 'He', 'dep': 'nsubj'}, {'text': 'rowed', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'boat', 'dep': 'dobj'}, {'text': 'across', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'lake', 'dep': 'nmod'}]",He boat lake,He boat lake
1107.0,"[{'text': 'I', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'books', 'q_value': 'INTL', 'index': 4, 'dep': 'dobj', 'fd_subsequent': -1, 'fd_relation': 'None'}]",I lifted the books,Sbj V Obj,Volitional,Internal,none,lift,0,"[{'text': 'I', 'dep': 'nsubj'}, {'text': 'lifted', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'books', 'dep': 'dobj'}]",I books,I books
1108.0,"[{'text': 'Bill', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'ball', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'hill', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",Bill rolled the ball down the hill,Sbj V Obj PathP,Volitional,Motion,none,roll,0,"[{'text': 'Bill', 'dep': 'nsubj'}, {'text': 'rolled', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'ball', 'dep': 'dobj'}, {'text': 'down', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'hill', 'dep': 'nmod'}]",Bill ball hill,Bill ball hill
1109.0,"[{'text': 'Tom', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'horse', 'q_value': 'INTL', 'index': 4, 'dep': 'dobj', 'fd_subsequent': -1, 'fd_relation': 'None'}]",Tom jumped the horse,Sbj V Obj,Volitional,Internal,none,jump,0,"[{'text': 'Tom', 'dep': 'nsubj'}, {'text': 'jumped', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'horse', 'dep': 'dobj'}]",Tom horse,Tom horse
1110.0,"[{'text': 'Tom', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'horse', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'fence', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",Tom jumped the horse over the fence,Sbj V Obj PathP,Volitional,Motion,none,jump,0,"[{'text': 'Tom', 'dep': 'nsubj'}, {'text': 'jumped', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'horse', 'dep': 'dobj'}, {'text': 'over', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'fence', 'dep': 'nmod'}]",Tom horse fence,Tom horse fence
1111.0,"[{'text': 'tamer', 'q_value': 'VOL', 'index': 3, 'dep': 'nsubj', 'fd_subsequent': 6, 'fd_relation': 'FRC'}, {'text': 'lions', 'q_value': 'INTL', 'index': 6, 'dep': 'dobj', 'fd_subsequent': -1, 'fd_relation': 'None'}]",The lion tamer jumped the lions,Sbj V Obj,Volitional,Internal,none,jump,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'lion', 'dep': 'nsubj'}, {'text': 'tamer', 'dep': 'advmod'}, {'text': 'jumped', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'lions', 'dep': 'dobj'}]",lion lions,tamer lions
1112.0,"[{'text': 'tamer', 'q_value': 'VOL', 'index': 3, 'dep': 'nsubj', 'fd_subsequent': 6, 'fd_relation': 'FRC'}, {'text': 'lions', 'q_value': 'MOT', 'index': 6, 'dep': 'dobj', 'fd_subsequent': 9, 'fd_relation': 'PTH'}, {'text': 'loop', 'q_value': 'EXIST', 'index': 9, 'dep': 'nmod', 'fd_relation': 'None'}]",The lion tamer jumped the lions through the loop,Sbj V Obj PathP,Volitional,Motion,none,jump,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'lion', 'dep': 'nsubj'}, {'text': 'tamer', 'dep': 'advmod'}, {'text': 'jumped', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'lions', 'dep': 'dobj'}, {'text': 'through', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'loop', 'dep': 'nmod'}]",lion lions loop,tamer lions loop
1113.0,"[{'text': 'Nora', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'book', 'q_value': 'INTL', 'index': 4, 'dep': 'dobj', 'fd_subsequent': -1, 'fd_relation': 'None'}]",Nora sent the book,Sbj V Obj,Volitional,Internal,none,send,0,"[{'text': 'Nora', 'dep': 'nsubj'}, {'text': 'sent', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'book', 'dep': 'dobj'}]",Nora book,Nora book
1114.0,"[{'text': 'Nora', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'book', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 6, 'fd_relation': 'PTH'}, {'text': 'Paris', 'q_value': 'EXIST', 'index': 6, 'dep': 'nmod', 'fd_relation': 'None'}]",Nora sent the book from Paris,Sbj V Obj PathP,Volitional,Motion,none,send,0,"[{'text': 'Nora', 'dep': 'nsubj'}, {'text': 'sent', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'book', 'dep': 'dobj'}, {'text': 'from', 'dep': 'case'}, {'text': 'Paris', 'dep': 'nmod'}]",Nora book Paris,Nora book Paris
1115.0,"[{'text': 'Nora', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'book', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 6, 'fd_relation': 'PTH'}, {'text': 'London', 'q_value': 'EXIST', 'index': 6, 'dep': 'nmod', 'fd_relation': 'None'}]",Nora sent the book to London,Sbj V Obj PathP,Volitional,Motion,none,send,0,"[{'text': 'Nora', 'dep': 'nsubj'}, {'text': 'sent', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'book', 'dep': 'dobj'}, {'text': 'to', 'dep': 'case'}, {'text': 'London', 'dep': 'nmod'}]",Nora book London,Nora book London
1116.0,"[{'text': 'Nora', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'book', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 6, 'fd_relation': 'PTH'}, {'text': 'Paris', 'q_value': 'EXIST', 'index': 6, 'dep': 'nmod', 'fd_subsequent': 8, 'fd_relation': 'PTH-complex'}, {'text': 'London', 'q_value': 'EXIST', 'index': 8, 'dep': 'nmod', 'fd_relation': 'None'}]",Nora sent the book from Paris to London,Sbj V Obj PathP,Volitional,Motion,none,send,0,"[{'text': 'Nora', 'dep': 'nsubj'}, {'text': 'sent', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'book', 'dep': 'dobj'}, {'text': 'from', 'dep': 'case'}, {'text': 'Paris', 'dep': 'nmod'}, {'text': 'to', 'dep': 'case'}, {'text': 'London', 'dep': 'nmod'}]",Nora book Paris London,Nora book Paris London
1117.0,"[{'text': 'Carla', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'books', 'q_value': 'INTL', 'index': 4, 'dep': 'dobj', 'fd_subsequent': -1, 'fd_relation': 'None'}]",Carla slid the books,Sbj V Obj,Volitional,Internal,none,slide,0,"[{'text': 'Carla', 'dep': 'nsubj'}, {'text': 'slid', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'books', 'dep': 'dobj'}]",Carla books,Carla books
1118.0,"[{'text': 'Carla', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'books', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'table', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",Carla slid the books across the table,Sbj V Obj PathP,Volitional,Motion,none,slide,0,"[{'text': 'Carla', 'dep': 'nsubj'}, {'text': 'slid', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'books', 'dep': 'dobj'}, {'text': 'across', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'table', 'dep': 'nmod'}]",Carla books table,Carla books table
1119.0,"[{'text': 'Carla', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'books', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'end', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_subsequent': 13, 'fd_relation': 'PTH-complex'}, {'text': 'other', 'q_value': 'EXIST', 'index': 13, 'dep': 'nmod', 'fd_relation': 'None'}]",Carla slid the books from one end of the table to the other,Sbj V Obj PathP,Volitional,Motion,none,slide,0,"[{'text': 'Carla', 'dep': 'nsubj'}, {'text': 'slid', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'books', 'dep': 'dobj'}, {'text': 'from', 'dep': 'case'}, {'text': 'one', 'dep': 'nummod'}, {'text': 'end', 'dep': 'nmod'}, {'text': 'of', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'table', 'dep': 'nmod'}, {'text': 'to', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'other', 'dep': 'nmod'}]",Carla books end table other,Carla books end other
1120.0,"[{'text': 'Carla', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'books', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'floor', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",Carla slid the books to the floor,Sbj V Obj PathP,Volitional,Motion,none,slide,0,"[{'text': 'Carla', 'dep': 'nsubj'}, {'text': 'slid', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'books', 'dep': 'dobj'}, {'text': 'to', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'floor', 'dep': 'nmod'}]",Carla books floor,Carla books floor
1121.0,"[{'text': 'Jessica', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 3, 'fd_relation': 'FRC'}, {'text': 'water', 'q_value': 'INTL', 'index': 3, 'dep': 'dobj', 'fd_subsequent': -1, 'fd_relation': 'None'}]",Jessica squirted water,Sbj V Obj,Volitional,Internal,none,squirt,0,"[{'text': 'Jessica', 'dep': 'nsubj'}, {'text': 'squirted', 'dep': 'ROOT'}, {'text': 'water', 'dep': 'dobj'}]",Jessica water,Jessica water
1122.0,"[{'text': 'Steve', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'ball', 'q_value': 'INTL', 'index': 4, 'dep': 'dobj', 'fd_subsequent': -1, 'fd_relation': 'None'}]",Steve tossed the ball,Sbj V Obj,Volitional,Internal,none,toss,0,"[{'text': 'Steve', 'dep': 'nsubj'}, {'text': 'tossed', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'ball', 'dep': 'dobj'}]",Steve ball,Steve ball
1123.0,"[{'text': 'I', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'package', 'q_value': 'INTL', 'index': 4, 'dep': 'dobj', 'fd_subsequent': -1, 'fd_relation': 'None'}]",I threw the package away,Sbj V Obj,Volitional,Internal,none,throw,0,"[{'text': 'I', 'dep': 'nsubj'}, {'text': 'threw', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'package', 'dep': 'dobj'}, {'text': 'away', 'dep': 'advmod'}]",I package,I package
1124.0,"[{'text': 'Steve', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'ball', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'corner', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_subsequent': 10, 'fd_relation': 'PTH-complex'}, {'text': 'garden', 'q_value': 'EXIST', 'index': 10, 'dep': 'nmod', 'fd_relation': 'None'}]",Steve tossed the ball from the corner to the garden,Sbj V Obj PathP,Volitional,Motion,none,toss,0,"[{'text': 'Steve', 'dep': 'nsubj'}, {'text': 'tossed', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'ball', 'dep': 'dobj'}, {'text': 'from', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'corner', 'dep': 'nmod'}, {'text': 'to', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'garden', 'dep': 'nmod'}]",Steve ball corner garden,Steve ball corner garden
1125.0,"[{'text': 'Steve', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'ball', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'garden', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",Steve tossed the ball to the garden,Sbj V Obj PathP,Volitional,Motion,none,toss,0,"[{'text': 'Steve', 'dep': 'nsubj'}, {'text': 'tossed', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'ball', 'dep': 'dobj'}, {'text': 'to', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'garden', 'dep': 'nmod'}]",Steve ball garden,Steve ball garden
1126.0,"[{'text': 'Steve', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'ball', 'q_value': 'MOT', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'corner', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",Steve tossed the ball from the corner,Sbj V Obj PathP,Volitional,Motion,none,toss,0,"[{'text': 'Steve', 'dep': 'nsubj'}, {'text': 'tossed', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'ball', 'dep': 'dobj'}, {'text': 'from', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'corner', 'dep': 'nmod'}]",Steve ball corner,Steve ball corner
1127.0,"[{'text': 'He', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 3, 'fd_relation': 'FRC'}, {'text': 'Penny', 'q_value': 'INTL', 'index': 3, 'dep': 'dobj', 'fd_subsequent': -1, 'fd_relation': 'None'}]",He skated Penny,Sbj V Obj,Volitional,Internal,none,skate,0,"[{'text': 'He', 'dep': 'nsubj'}, {'text': 'skated', 'dep': 'ROOT'}, {'text': 'Penny', 'dep': 'dobj'}]",He Penny,He Penny
1128.0,"[{'text': 'He', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 3, 'fd_relation': 'FRC'}, {'text': 'Penny', 'q_value': 'MOT', 'index': 3, 'dep': 'dobj', 'fd_subsequent': 6, 'fd_relation': 'PTH'}, {'text': 'rink', 'q_value': 'EXIST', 'index': 6, 'dep': 'nmod', 'fd_relation': 'None'}]",He skated Penny around the rink,Sbj V Obj PathP,Volitional,Motion,none,skate,0,"[{'text': 'He', 'dep': 'nsubj'}, {'text': 'skated', 'dep': 'ROOT'}, {'text': 'Penny', 'dep': 'dobj'}, {'text': 'around', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'rink', 'dep': 'nmod'}]",He Penny rink,He Penny rink
1129.0,"[{'text': 'He', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 3, 'fd_relation': 'FRC'}, {'text': 'her', 'q_value': 'MOT', 'index': 3, 'dep': 'dobj', 'fd_subsequent': 6, 'fd_relation': 'PTH'}, {'text': 'floor', 'q_value': 'EXIST', 'index': 6, 'dep': 'nmod', 'fd_relation': 'None'}]",He waltzed her across the floor,Sbj V Obj PathP,Volitional,Motion,none,waltz,0,"[{'text': 'He', 'dep': 'nsubj'}, {'text': 'waltzed', 'dep': 'ROOT'}, {'text': 'her', 'dep': 'dobj'}, {'text': 'across', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'floor', 'dep': 'nmod'}]",He her floor,He her floor
1130.0,"[{'text': 'Clouds', 'q_value': '-MER', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 5, 'fd_relation': 'PTH'}, {'text': 'sky', 'q_value': 'EXIST', 'index': 5, 'dep': 'nmod', 'fd_relation': 'None'}]",Clouds cleared from the sky.,Sbj V PathP,Autonomous,Remove,none,clear,0,"[{'text': 'Clouds', 'dep': 'ROOT'}, {'text': 'cleared', 'dep': 'acl'}, {'text': 'from', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'sky', 'dep': 'nmod'}, {'text': '.', 'dep': 'punct'}]",sky,Clouds sky
1131.0,"[{'text': 'cream', 'q_value': '-MER', 'index': 2, 'dep': 'nsubj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'milk', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",The cream separated easily from (the) milk,Sbj V PathP,Autonomous,Remove,none,separate,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'cream', 'dep': 'nsubj'}, {'text': 'separated', 'dep': 'ROOT'}, {'text': 'easily', 'dep': 'advmod'}, {'text': 'from', 'dep': 'case'}, {'text': '-LRB-', 'dep': 'punct'}, {'text': 'the', 'dep': 'det'}, {'text': '-RRB-', 'dep': 'punct'}, {'text': 'milk', 'dep': 'nmod'}]",cream milk,cream milk
1132.0,"[{'text': 'yolk', 'q_value': '-MER', 'index': 2, 'dep': 'nsubj', 'fd_subsequent': 6, 'fd_relation': 'PTH'}, {'text': 'white', 'q_value': 'EXIST', 'index': 6, 'dep': 'nmod', 'fd_relation': 'None'}]",The yolk separated from the white,Sbj V PathP,Autonomous,Remove,none,separate,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'yolk', 'dep': 'ROOT'}, {'text': 'separated', 'dep': 'acl'}, {'text': 'from', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'white', 'dep': 'nmod'}]",white,yolk white
1133.0,"[{'text': 'twig', 'q_value': '-MER', 'index': 2, 'dep': 'nsubj', 'fd_subsequent': 6, 'fd_relation': 'PTH'}, {'text': 'branch', 'q_value': 'EXIST', 'index': 6, 'dep': 'nmod', 'fd_relation': 'None'}]",The twig broke off the branch,Sbj V PathP,Autonomous,Remove,none,break,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'twig', 'dep': 'nsubj'}, {'text': 'broke', 'dep': 'ROOT'}, {'text': 'off', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'branch', 'dep': 'nmod'}]",twig branch,twig branch
1134.0,"[{'text': 'twigs', 'q_value': '-MER', 'index': 2, 'dep': 'nsubj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'branches', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",The twigs broke off of those branches easily,Sbj V PathP,Autonomous,Remove,none,break,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'twigs', 'dep': 'nsubj'}, {'text': 'broke', 'dep': 'ROOT'}, {'text': 'off', 'dep': 'case'}, {'text': 'of', 'dep': 'case'}, {'text': 'those', 'dep': 'det'}, {'text': 'branches', 'dep': 'nmod'}, {'text': 'easily', 'dep': 'advmod'}]",twigs branches,twigs branches
944.0,"[{'text': 'handle', 'q_value': 'INTL', 'index': 3, 'dep': 'nsubj', 'fd_subsequent': -1, 'fd_relation': 'None'}]",That new handle unscrewed easily,Sbj V,Autonomous,Internal,none,unscrewed,0,"[{'text': 'That', 'dep': 'nsubj'}, {'text': 'new', 'dep': 'amod'}, {'text': 'handle', 'dep': 'ROOT'}, {'text': 'unscrewed', 'dep': 'dobj'}, {'text': 'easily', 'dep': 'advmod'}]",That,handle
1135.0,"[{'text': 'Susan', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 11, 'fd_relation': 'FRC'}, {'text': 'knife', 'q_value': 'INTL', 'index': 11, 'dep': 'nmod', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'recipes', 'q_value': '-MER', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'magazine', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",Susan cut the recipes from the magazine with a sharp knife,Sbj V Obj PathP with Obl,Instrument,Remove,none,cut,0,"[{'text': 'Susan', 'dep': 'nsubj'}, {'text': 'cut', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'recipes', 'dep': 'dobj'}, {'text': 'from', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'magazine', 'dep': 'nmod'}, {'text': 'with', 'dep': 'case'}, {'text': 'a', 'dep': 'det'}, {'text': 'sharp', 'dep': 'amod'}, {'text': 'knife', 'dep': 'nmod'}]",Susan magazine knife recipes,Susan knife recipes magazine
1169.0,"[{'text': 'Cattle', 'q_value': 'INTL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'nutrients', 'q_value': '-MER', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'feed', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",Cattle take in nutrients from their feed.,Sbj V Obj PathP,Volitional,Remove,none,take,0,"[{'text': 'Cattle', 'dep': 'nsubj'}, {'text': 'take', 'dep': 'ROOT'}, {'text': 'in', 'dep': 'compound:prt'}, {'text': 'nutrients', 'dep': 'dobj'}, {'text': 'from', 'dep': 'case'}, {'text': 'their', 'dep': 'nmod:poss'}, {'text': 'feed', 'dep': 'nmod'}, {'text': '.', 'dep': 'punct'}]",Cattle nutrients feed,Cattle nutrients feed
650.0,"[{'text': 'Cynthia', 'q_value': 'VOL::INTL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 5, 'fd_relation': 'FRC'}, {'text': 'drink', 'q_value': 'EXIST', 'index': 5, 'dep': 'nmod', 'fd_relation': 'None'}]",Cynthia sipped from the drink,Sbj V PathP,Volitional,Internal,none,sip,0,"[{'text': 'Cynthia', 'dep': 'nsubj'}, {'text': 'sipped', 'dep': 'ROOT'}, {'text': 'from', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'drink', 'dep': 'nmod'}]",Cynthia drink,Cynthia drink
651.0,"[{'text': 'He', 'q_value': 'VOL::INTL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 6, 'fd_relation': 'FRC'}, {'text': 'table', 'q_value': 'EXIST', 'index': 6, 'dep': 'nmod', 'fd_relation': 'None'}]",He ate off of the table,Sbj V PathP,Volitional,Internal,none,eat,0,"[{'text': 'He', 'dep': 'nsubj'}, {'text': 'ate', 'dep': 'ROOT'}, {'text': 'off', 'dep': 'case'}, {'text': 'of', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'table', 'dep': 'nmod'}]",He table,He table
